鄉鎮市區,交易標的,土地區段位置建物區段門牌,土地移轉總面積平方公尺,都市土地使用分區,非都市土地使用分區,非都市土地使用編定,交易年月日,交易筆棟數,移轉層次,總樓層數,建物型態,主要用途,主要建材,建築完成年月,建物移轉總面積平方公尺,建物現況格局-房,建物現況格局-廳,建物現況格局-衛,建物現況格局-隔間,有無管理組織,總價元,單價元平方公尺,車位類別,車位移轉總面積平方公尺,車位總價元,備註,編號
The villages and towns urban district,transaction sign,land sector position building sector house number plate,land shifting total area square meter,the use zoning or compiles and checks,the non-metropolis land use district,non-metropolis land use,transaction year month and day,transaction pen number,shifting level,total floor number,building state,main use,main building materials,construction to complete the years,building shifting total area,Building present situation pattern - room,building present situation pattern - hall,building present situation pattern - health,building present situation pattern - compartmented,Whether there is manages the organization,total price NTD,the unit price (NTD / square meter),the berth category,berth shifting total area square meter,the berth total price NTD,the note,serial number
北投區,土地,三合段31~60地號,320.52,住,,,1080921,土地1建物0車位0,,,其他,,,,0.0,0,0,0,有,無,128758930,401719,,0.0,0,,RPOOMLNKJHPFFEA57CA
北投區,土地,振興段一小段481~510地號,4.38,其他,,,1081107,土地1建物0車位0,,,其他,,,,0.0,0,0,0,有,無,261450,59692,,0.0,0,包含公共設施保留地之交易。;,RPPOMLRKJHPFFEA08CA
士林區,房地(土地+建物),臺北市士林區福華路91~120號,36.0,商,,,1081115,土地1建物1車位0,四層,五層,公寓(5樓含以下無電梯),住家用,鋼筋混凝土造,0680106,127.68,3,2,2,有,無,17600000,137845,,0.0,0,,RPPQMLKLJHPFFEA67CA
大安區,房地(土地+建物),臺北市大安區復興南路一段135巷1~30號,37.15,住,,,1081125,土地1建物1車位0,十層，陽台,十一層,住宅大樓(11層含以上有電梯),住家用,鋼筋混凝土造,0591109,208.57,5,2,2,有,有,21700000,104042,,0.0,0,親友、員工或其他特殊關係間之交易。;,RPQNMLOLKIOFFFA08CA
大安區,土地,瑞安段一小段211~240地號,642.0,其他,,,1081217,土地2建物0車位0,,,其他,,,,0.0,0,0,0,有,無,530179650,825825,,0.0,0,親友、員工或其他特殊關係間之交易。;包含公共設施保留地之交易。;,RPVNMLOLKIOFFFA58CA
大安區,房地(土地+建物),臺北市大安區仁愛路三段118巷12弄1~30號,104.0,住,,,1081128,土地2建物1車位0,全,二層,透天厝,,加強磚造,,189.65,3,3,3,有,無,82000000,432375,,0.0,0,含增建或未登記建物。;,RPTOMLOLKIOFFFA48CA
大安區,房地(土地+建物),臺北市大安區信義路四段121~150號,4.19,其他,,,1081206,土地3建物1車位0,九層,十二層,住宅大樓(11層含以上有電梯),住家用,鋼筋混凝土造,,38.519999999999996,4,2,2,有,有,4400000,114197,,0.0,0,親友、員工或其他特殊關係間之交易。;二等親間之持分產權交易。,RPVOMLPLKIOFFFA78CA
大安區,房地(土地+建物)+車位,臺北市大安區敦化南路二段91~120號,7.43,其他,,,1081113,土地3建物2車位1,五層,二十六層,住宅大樓(11層含以上有電梯),住家用,鋼筋混凝土造,0741204,161.1,3,2,2,有,有,30000000,186220,坡道平面,25.42,0,親友、員工或其他特殊關係間之交易。;,RPTNMLLMKIOFFFA18CA
大安區,房地(土地+建物),臺北市大安區通化街181~210號,23.4,住,,,1081018,土地1建物1車位0,五層,五層,公寓(5樓含以下無電梯),住家用,鋼筋混凝土造,,92.95,3,2,1,有,無,15000000,161377,,0.0,0,,RPXNMLOKJHPFFFA58CA
大安區,土地,復興段一小段601~630地號,32.14,其他,,,1081107,土地1建物0車位0,,,其他,,,,0.0,0,0,0,有,無,4327180,134635,,0.0,0,包含公共設施保留地之交易。;,RPTNMLRKJHPFFFA48CA
大安區,房地(土地+建物),臺北市大安區基隆路二段181~210號,3.11,商,,,1081121,土地6建物1車位0,六層,十二層,套房(1房1廳1衛),商業用,鋼筋混凝土造,0701231,37.21,1,1,1,有,有,7100000,190809,,0.0,0,,RPWNMLKLJHPFFFA18CA
文山區,房地(土地+建物),臺北市文山區景興路85巷1~30號,43.26,住,,,1081116,土地6建物1車位0,三層，陽台,四層,公寓(5樓含以下無電梯),住家用,鋼筋混凝土造,,109.9,3,2,2,有,無,14800000,134668,,0.0,0,,RPOPMLQLKIOFFAA87DA
內湖區,房地(土地+建物)+車位,臺北市內湖區舊宗路一段30巷1~30號,34.74,商,,,1081031,土地1建物1車位1,二層,十三層,辦公商業大樓,商業用,鋼筋混凝土造,0960622,171.51999999999998,2,1,2,有,有,27050000,182203,坡道平面,36.78,2500000,含增建或未登記建物。權利人二人。,RPVTMLRLKIOFFCA66DA
中山區,房地(土地+建物),臺北市中山區中山北路二段121~150號,15.35,商,,,1081030,土地1建物1車位0,十二層,十四層,辦公商業大樓,商業用,鋼筋混凝土造,0970611,182.99,3,2,2,有,有,45940000,251052,,0.0,0,含增建或未登記建物。,RPWNMLLJJHPFFCA87DA
信義區,房地(土地+建物),臺北市信義區基隆路一段331~360號,8.12,商,,,1081113,土地3建物1車位0,六層,六層,華廈(10層含以下有電梯),住家用,鋼筋混凝土造,0621124,40.85,2,1,1,有,無,5500000,134639,,0.0,0,親友、員工或其他特殊關係間之交易。;,RPXOMLQLKIOFFDA98DA
信義區,房地(土地+建物),臺北市信義區崇德街206巷1~30號,29.4,住,,,1081124,土地2建物1車位0,三層,五層,公寓(5樓含以下無電梯),住家用,鋼筋混凝土造,0751210,86.59,3,1,1,有,無,14000000,161681,,0.0,0,含增建或未登記建物。,RPPQMLRLKIOFFDA48DA
松山區,房地(土地+建物),臺北市松山區八德路四段631~660號,5.8,商,,,1081015,土地1建物1車位0,十三層,十三層,住宅大樓(11層含以上有電梯),見其他登記事項,鋼筋混凝土造,0951110,53.44,2,1,1,有,有,13880000,259731,,0.0,0,含增建或未登記建物。,RPXPMLLMKIOFFDA68DA
南港區,房地(土地+建物),臺北市南港區忠孝東路五段781~810號,17.41,商,,,1081002,土地1建物1車位0,五層,十二層,住宅大樓(11層含以上有電梯),住家用,鋼筋混凝土造,,126.41,4,2,2,有,有,25500000,201725,,0.0,0,含增建或未登記建物。,RPPNMLRJJHPFFDA87DA
信義區,房地(土地+建物),臺北市信義區信義路六段76巷8弄1~30號,24.52,住,,,1081103,土地2建物1車位0,二層，陽台,四層,公寓(5樓含以下無電梯),住家用,鋼筋混凝土造,0650510,83.54,2,2,1,有,無,10880000,130237,,0.0,0,含增建或未登記建物。,RPPQMLRJJHPFFDA18DA
南港區,房地(土地+建物)+車位,臺北市南港區玉成街61~90號,29.33,商,,,1081126,土地1建物1車位2,六層,十七層,住宅大樓(11層含以上有電梯),住家用,見其他登記事項,0931216,297.35,4,2,2,有,有,53500000,223987,坡道平面,80.82,5000000,,RPSOMLNKJHPFFDA97DA
北投區,房地(土地+建物),臺北市北投區石牌路二段357巷1~30號,49.61,住,,,1081027,土地1建物1車位0,五層,五層,公寓(5樓含以下無電梯),住家用,鋼筋混凝土造,0680903,146.12,4,3,2,有,無,15800000,108130,,0.0,0,含增建或未登記建物。,RPVNMLQLKIOFFEA78DA
士林區,房地(土地+建物),臺北市士林區天玉街38巷1~30號,29.2,住,,,1081130,土地1建物1車位0,四層,七層,華廈(10層含以下有電梯),住家用,鋼筋混凝土造,0760108,135.10999999999999,3,2,2,有,無,26000000,192436,,0.0,0,含增建或未登記建物。,RPXPMLLMKIOFFEA78DA
北投區,房地(土地+建物)+車位,臺北市北投區崗山路8巷1~30號,40.3,住,,,1081129,土地1建物1車位2,二層,十二層,住宅大樓(11層含以上有電梯),住家用,鋼筋混凝土造,0961214,227.09,4,2,2,有,有,27220000,144450,坡道機械,59.42,3000000,,RPUOMLOKJHPFFEA38DA
大安區,房地(土地+建物),臺北市大安區辛亥路二段171巷1~30號,30.25,住,,,1081203,土地1建物1車位0,一層，陽台,四層,公寓(5樓含以下無電梯),住家用,鋼筋混凝土造,,81.04,3,1,1,有,無,18000000,222113,,0.0,0,,RPWNMLNLKIOFFFA68DA
大安區,車位,臺北市大安區和平東路三段212巷1~30號,0.52,住,,,1081208,土地0建物0車位1,一層,十四層,其他,商業用,鋼筋混凝土造,0890626,33.949999999999996,0,0,0,有,有,3060000,,坡道平面,33.94,3060000,單獨車位交易。;,RPQOMLRLKIOFFFA58DA
大安區,房地(土地+建物)+車位,臺北市大安區羅斯福路三段31~60號,14.01,商,,,1081202,土地2建物1車位1,六層,二十五層,住宅大樓(11層含以上有電梯),住家用,鋼骨鋼筋混凝土造,1050721,182.01999999999998,4,1,2,有,有,47315988,259949,坡道平面,0.0,0,向政府機關承購之案件。;,RPQNMLQLKIOFFFA38DA
大安區,房地(土地+建物)+車位,臺北市大安區羅斯福路三段31~60號,19.34,商,,,1081202,土地2建物1車位2,十五層,二十五層,住宅大樓(11層含以上有電梯),住家用,鋼骨鋼筋混凝土造,1050721,257.62,4,2,2,有,有,73999888,287244,坡道機械,0.0,0,向政府機關承購之案件。;,RPSNMLQLKIOFFFA58DA
大安區,房地(土地+建物),臺北市大安區永康街75巷1~30號,11.48,住,,,1081120,土地1建物1車位0,二層,七層,華廈(10層含以下有電梯),住家用,鋼筋混凝土造,0961114,50.75,0,1,1,有,無,15000000,295567,,0.0,0,含增建或未登記建物。,RPPOMLNJJHPFFFA77DA
大安區,房地(土地+建物),臺北市大安區建國南路一段291巷1~30號,12.07,住,,,1081106,土地2建物1車位0,七層,十四層,住宅大樓(11層含以上有電梯),住家用,鋼筋混凝土造,0760216,82.36,3,2,1,有,有,22120000,268577,,0.0,0,,RPSOMLRJJHPFFFA48DA
大安區,房地(土地+建物),臺北市大安區和平東路一段181~210號,18.8,商,,,1081119,土地2建物1車位0,三層,五層,公寓(5樓含以下無電梯),見使用執照,鋼筋混凝土造,,82.17,3,2,1,有,無,21000000,255568,,0.0,0,含增建或未登記建物。,RPTPMLKLJHPFFFA18DA
士林區,房地(土地+建物)+車位,臺北市士林區仰德大道三段125巷5弄31~60號,80.1,住,,,1081127,土地1建物1車位1,二層,四層,公寓(5樓含以下無電梯),住家用,鋼筋混凝土造,0671102,188.72,3,2,2,有,有,18120000,118617,坡道平面,52.82,2000000,含增建或未登記建物。,RPPNMLPJJHPFFEA77DA
士林區,房地(土地+建物),臺北市士林區承德路四段3巷31~60號,35.13,住,,,1081116,土地2建物1車位0,二層,四層,公寓(5樓含以下無電梯),住家用,鋼筋混凝土造,0640510,99.3,3,2,2,有,無,13600000,136959,,0.0,0,含增建或未登記建物。權利人共2人。,RPQPMLOLKIOFFEA28DA
松山區,房地(土地+建物),臺北市松山區八德路三段155巷26弄1~30號,36.5,住,,,1081004,土地1建物1車位0,一層,四層,公寓(5樓含以下無電梯),住家用,鋼筋混凝土造,,90.88,4,2,2,有,無,20200000,222271,,0.0,0,含增建或未登記建物。,RPPNMLLMKIOFFDA67DA
南港區,房地(土地+建物)+車位,臺北市南港區南港路二段178巷1~30號,37.36,住,,,1081112,土地1建物1車位1,七層,十層,華廈(10層含以下有電梯),住家用,鋼筋混凝土造,0821123,163.20999999999998,3,2,1,有,有,23060000,192997,坡道平面,56.67,2500000,,RPTPMLRLKIOFFDA78DA
中山區,車位,臺北市中山區建國北路二段31~60號,4.45,商,,,1081217,土地0建物0車位1,地下一層,十五層,其他,停車空間,鋼筋混凝土造,0771205,52.12,0,0,0,有,有,2950000,,坡道平面,0.0,2950000,單獨車位交易。;,RPSPMLMLJHPFFCA97DA
南港區,房地(土地+建物),臺北市南港區重陽路504巷1~30號,25.49,住,,,1081203,土地1建物1車位0,四層,五層,公寓(5樓含以下無電梯),工業用,鋼筋混凝土造,,85.05,3,1,1,有,無,12000000,141093,,0.0,0,,RPSPMLPLKIOFFDA48DA
信義區,房地(土地+建物)+車位,臺北市信義區忠孝東路五段236巷45弄1~30號,61.74,住,,,1081204,土地1建物1車位2,七層,十一層,住宅大樓(11層含以上有電梯),住家用,鋼筋混凝土造,0880806,251.98,3,2,2,有,有,69000000,273831,坡道平面,88.72,0,親友、員工或其他特殊關係間之交易。;,RPXPMLPLKIOFFDA98DA
松山區,房地(土地+建物),臺北市松山區民生東路五段181~210號,5.3,商,,,1081103,土地1建物1車位0,十二層,二十層,住宅大樓(11層含以上有電梯),住家用,鋼筋混凝土造,0780629,81.17,2,2,1,有,有,17050000,210053,,0.0,0,含增建或未登記建物。,RPVOMLQLKIOFFDA78DA
中山區,房地(土地+建物)+車位,臺北市中山區建國北路一段1~30號,20.67,商,,,1081120,土地4建物1車位2,十三層,二十四層,住宅大樓(11層含以上有電梯),見其他登記事項,鋼骨鋼筋混凝土造,1071213,281.34000000000003,3,2,2,有,有,67000000,280770,坡道平面,64.08,6000000,,RPTRMLNJJHPFFCA18DA
中山區,房地(土地+建物),臺北市中山區新生北路二段62巷31~60號,6.76,商,,,1081123,土地1建物1車位0,四層,九層,華廈(10層含以下有電梯),商業用,鋼筋混凝土造,0800225,60.55,3,1,1,有,有,9300000,153592,,0.0,0,含增建或未登記建物。,RPVOMLRJJHPFFCA48DA
中山區,房地(土地+建物),臺北市中山區林森北路241~270號,3.03,商,,,1081205,土地2建物1車位0,八層,十二層,套房(1房1廳1衛),住家用,鋼筋混凝土造,0710707,35.980000000000004,1,1,1,有,有,5000000,138966,,0.0,0,,RPQRMLOLKIOFFCA28DA
大安區,房地(土地+建物),臺北市大安區忠孝東路三段181~210號,19.58,住,,,1081113,土地2建物1車位0,十一層,十四層,住宅大樓(11層含以上有電梯),住家用,鋼筋混凝土造,0760423,107.72,3,2,1,有,有,25500000,236725,,0.0,0,,RPSNMLLMKIOFFFA08CA
萬華區,房地(土地+建物),臺北市萬華區和平西路三段151~180號,8.72,商,,,1081109,土地1建物1車位0,十層,十層,華廈(10層含以下有電梯),住家用,鋼筋混凝土造,0720909,68.92,2,2,1,有,無,10850000,157429,,0.0,0,含增建或未登記建物。,RPTNMLRJJHPFFBA08DA
文山區,房地(土地+建物),臺北市文山區木新路二段43巷1~30號,10.15,住,,,1081208,土地1建物1車位0,七層,十一層,住宅大樓(11層含以上有電梯),住家用,鋼筋混凝土造,0830728,38.49,2,0,2,有,有,5800000,150688,,0.0,0,含增建或未登記建物。,RPROMLRLKIOFFAA18DA
文山區,房地(土地+建物),臺北市文山區興隆路三段221巷6弄1~30號,53.28,住,,,1081123,土地3建物1車位0,二層,五層,公寓(5樓含以下無電梯),住家用,鋼筋混凝土造,0690910,91.89,2,2,1,有,無,8000000,87061,,0.0,0,含增建或未登記建物。,RPSOMLRLKIOFFAA28DA
文山區,房地(土地+建物)+車位,臺北市文山區指南路三段1~30號,23.04,住,,,1081114,土地1建物1車位2,八層,十層,華廈(10層含以下有電梯),住家用,鋼筋混凝土造,0970508,137.22,2,2,2,有,有,14100000,122782,坡道機械,40.3,2200000,房地交易總價1410萬含車位拆分土地交易總價 12131261元、建物交易總價 1968739元。,RPVNMLQJJHPFFAA08DA
大同區,房地(土地+建物),臺北市大同區承德路三段31~60號,12.01,商,,,1081120,土地2建物1車位0,五層,十二層,住宅大樓(11層含以上有電梯),住家用,鋼筋混凝土造,0720623,82.16,1,2,1,有,有,14880000,181110,,0.0,0,,RPVPMLOLKIOFFBA48DA
大安區,房地(土地+建物),臺北市大安區敦化南路一段233巷31~60號,32.28,住,,,1081209,土地3建物1車位0,五層,八層,華廈(10層含以下有電梯),住家用,鋼筋混凝土造,0770729,144.82,4,2,2,有,有,40000000,276205,,0.0,0,,RPQNMLNJJHPFFFA67CA
大安區,房地(土地+建物),臺北市大安區忠孝東路四段151~180號,10.74,商,,,1081127,土地1建物2車位0,九層,十二層,住宅大樓(11層含以上有電梯),商業用,鋼筋混凝土造,,80.35,0,0,0,無,有,18500000,230243,,0.0,0,,RPPNMLOJJHPFFFA67CA
大安區,房地(土地+建物),臺北市大安區仁愛路三段123巷9弄1~30號,8.37,住,,,1081211,土地1建物1車位0,七層,七層,華廈(10層含以下有電梯),住家用,鋼筋混凝土造,,39.84,3,2,2,有,無,10000000,251004,,0.0,0,親友、員工或其他特殊關係間之交易。;,RPQNMLLMKIOFFFA87CA
大安區,房地(土地+建物)+車位,臺北市大安區瑞安街81巷12弄1~30號,55.3,住,,,1081204,土地1建物1車位1,六層,九層,華廈(10層含以下有電梯),住家用,見其他登記事項,0980310,272.0,2,2,2,有,有,87000000,319853,坡道平面,43.58,0,,RPUNMLRLKIOFFFA78CA
大安區,房地(土地+建物),臺北市大安區和平東路二段96巷17弄1~30號,25.01,住,,,1081028,土地1建物1車位0,四層,五層,公寓(5樓含以下無電梯),住家用,鋼筋混凝土造,0740726,120.16999999999999,3,2,2,有,無,27000000,224682,,0.0,0,含增建或未登記建物。;,RPVOMLOLKIOFFFA68CA
大安區,房地(土地+建物),臺北市大安區樂業街169巷31~60號,37.25,住,,,1081027,土地1建物1車位0,三層,四層,公寓(5樓含以下無電梯),住家用,鋼筋混凝土造,,105.52,3,2,2,有,無,16680000,158074,,0.0,0,含增建或未登記建物。;,RPXOMLOLKIOFFFA88CA
大安區,車位,臺北市大安區信義路四段335巷1~30號,1.97,住,,,1081124,土地0建物0車位1,一層,十五層,其他,見其他登記事項,鋼筋混凝土造,0970104,47.97,0,0,0,有,有,3400000,,坡道平面,47.87,3400000,,RPPNMLPLKIOFFFA08CA
大安區,房地(土地+建物)+車位,臺北市大安區信義路二段86巷31~60號,51.05,住,,,1081025,土地3建物1車位2,一層,七層,華廈(10層含以下有電梯),住家用,鋼筋混凝土造,0800129,323.68,3,2,4,有,無,82000000,253337,坡道平面,0.0,0,含增建或未登記建物。;,RPVNMLPLKIOFFFA68CA
士林區,土地,陽明段四小段181~210地號,130.43,其他,,,1081107,土地4建物0車位0,,,其他,,,,0.0,0,0,0,有,無,9653966,74016,,0.0,0,包含公共設施保留地之交易。;,RPROMLRKJHPFFEA28CA
北投區,房地(土地+建物),臺北市北投區中央南路一段31~60號,21.92,商,,,1081028,土地1建物1車位0,二層,五層,公寓(5樓含以下無電梯),商業用,鋼筋混凝土造,0730502,101.59,3,2,1,有,無,10700000,105325,,0.0,0,,RPPOMLKKJHPFFEA37CA
北投區,房地(土地+建物),臺北市北投區崗山路8巷1~30號,20.55,住,,,1081102,土地1建物1車位0,三層,七層,華廈(10層含以下有電梯),住家用,鋼筋混凝土造,1080415,89.38,2,2,1,有,有,13090000,146453,,0.0,0,,RPSNMLSJJHPFFEA28CA
士林區,土地,至善段一小段121~150地號,868.5,其他,,,1081210,土地3建物0車位0,,,其他,,,,0.0,0,0,0,有,無,12000000,13817,,0.0,0,親友、員工或其他特殊關係間之交易。;,RPWNMLKMKIOFFEA28CA
士林區,房地(土地+建物),臺北市士林區福港街259巷13弄1~30號,23.23,住,,,1081202,土地1建物1車位0,五層,五層,公寓(5樓含以下無電梯),住家用,鋼筋混凝土造,0711030,91.65,4,1,3,有,無,12750000,139116,,0.0,0,含增建或未登記建物。;,RPPNMLKMKIOFFEA57CA
信義區,房地(土地+建物),臺北市信義區永吉路278巷2弄1~30號,19.33,商,,,1081109,土地2建物1車位0,七層,七層,套房(1房1廳1衛),見其他登記事項,鋼筋混凝土造,1071130,66.37,1,1,1,有,無,18000000,271207,,0.0,0,,RPVNMLKLJHPFFDA87CA
北投區,建物,臺北市北投區行義路130巷1~30號,0.0,,,,1081219,土地0建物1車位2,五層,五層,華廈(10層含以下有電梯),住家用,鋼筋混凝土造,0970609,273.59000000000003,3,2,2,有,有,15470000,56544,坡道平面,59.94,0,無土地交易,RPTNMLPLKIOFFEA38CA
松山區,房地(土地+建物),臺北市松山區敦化南路一段100巷7弄1~30號,19.37,住,,,1080930,土地1建物2車位0,一層,七層,華廈(10層含以下有電梯),住家用,鋼筋混凝土造,0701029,97.7,3,2,2,有,有,26380000,270038,,0.0,0,親友、員工或其他特殊關係間之交易。;,RPSPMLQJJHPFFDA18CA
信義區,房地(土地+建物),臺北市信義區莊敬路391巷2弄1~30號,20.27,商,,,1081123,土地1建物1車位0,三層,七層,華廈(10層含以下有電梯),住家用,鋼筋混凝土造,0730306,101.77,3,2,2,有,無,21500000,211261,,0.0,0,,RPXOMLLMKIOFFDA48CA
信義區,房地(土地+建物),臺北市信義區信義路六段15巷1~30號,24.68,住,,,1080904,土地2建物1車位0,五層,七層,華廈(10層含以下有電梯),住家用,鋼筋混凝土造,,107.28,3,2,2,有,無,19000000,177107,,0.0,0,含增建或未登記建物。;,RPWNMLMJJHPFFDA97CA
松山區,房地(土地+建物),臺北市松山區八德路四段204巷6弄1~30號,30.75,住,,,1081121,土地1建物1車位0,二層，陽台,四層,公寓(5樓含以下無電梯),住家用,鋼筋混凝土造,0640311,103.46,3,2,2,有,無,11600000,112121,,0.0,0,親友、員工或其他特殊關係間之交易。;,RPTOMLQLKIOFFDA48CA
信義區,房地(土地+建物)+車位,臺北市信義區信義路五段91巷1~30號,50.88,其他,,,1081122,土地1建物1車位2,六層,二十七層,住宅大樓(11層含以上有電梯),住家用,鋼骨鋼筋混凝土造,0960621,370.62,3,2,4,有,有,129000000,348075,坡道平面,65.62,0,,RPRPMLRLKIOFFDA48CA
松山區,房地(土地+建物),臺北市松山區南京東路五段23巷9弄1~30號,30.4,住,,,1081019,土地1建物1車位0,二層,五層,公寓(5樓含以下無電梯),住家用,鋼筋混凝土造,,103.46,3,2,2,有,無,19280000,186352,,0.0,0,含增建或未登記建物。;,RPRPMLPLKIOFFDA28CA
松山區,車位,臺北市松山區八德路二段331~360號,0.07,商,,,1081211,土地0建物0車位1,一層,十四層,其他,見其他登記事項,鋼筋混凝土造,0980123,18.0,0,0,0,有,有,1480000,,塔式車位,16.6,1480000,,RPRQMLOLKIOFFDA28CA
南港區,房地(土地+建物),臺北市南港區東新街77巷15弄1~30號,27.33,住,,,1081121,土地1建物1車位0,平台，騎樓，一層,三層,公寓(5樓含以下無電梯),住家用,加強磚造,,67.71,0,1,1,有,無,12400000,183134,,0.0,0,,RPPNMLPLKIOFFDA87CA
信義區,房地(土地+建物),臺北市信義區忠孝東路四段553巷46弄1~30號,20.06,住,,,1080906,土地1建物1車位0,二層,五層,公寓(5樓含以下無電梯),住家用,鋼筋混凝土造,0770212,82.0,2,1,1,有,無,17360000,211707,,0.0,0,含增建或未登記建物。;,RPQNMLPLKIOFFDA97CA
信義區,房地(土地+建物),臺北市信義區信義路六段121~150號,25.52,住,,,1081103,土地3建物1車位0,三層，陽台,四層,公寓(5樓含以下無電梯),住家用,鋼筋混凝土造,,96.38,3,2,1,有,無,14880000,154389,,0.0,0,含增建或未登記建物。;,RPRNMLPLKIOFFDA08CA
南港區,房地(土地+建物),臺北市南港區福德街391~420號,25.37,住,,,1081110,土地1建物1車位0,五層,十六層,住宅大樓(11層含以上有電梯),見其他登記事項,鋼筋混凝土造,0870521,151.86,3,2,2,有,有,20000000,131700,,0.0,0,含增建或未登記建物。;,RPSNMLPLKIOFFDA18CA
